1,-118.2819584,34.05296264
2,-118.5070137,34.28632264
3,-118.2608283,33.99827152
4,-118.3277048,34.0852963
5,-118.2430143,33.99205441
6,-118.2614031,33.92526195
7,-118.4482928,34.3146809
8,-118.2023152,33.77916707
9,-118.2714945,33.77952648
10,-118.4008675,34.16660989
11,-118.1767948,33.78648734
12,-118.1915438,33.78622645
13,-118.3549008,34.04228192
14,-118.3504042,34.06800521
15,-118.2854106,34.07301016
16,-118.2861074,33.96604353
17,-118.1081706,34.69681978
18,-118.2103403,34.07065627
19,-118.1822337,34.0217435
20,-118.3746553,34.1739725
21,-118.3834061,34.18122886
22,-118.1615136,34.02980233
23,-118.1520851,34.02168867
24,-118.374665,34.17760411
25,-118.1597749,34.01587312
26,-118.2959265,34.03481656
27,-118.3090474,34.03844301
28,-118.3911297,34.19624178
29,-118.3878272,34.08763564
30,-118.2392725,34.06448239
31,-118.3472968,34.0852272
32,-118.3355352,34.10340225
33,-118.4246948,34.18871835
34,-118.234512,34.0904016
35,-118.2836894,34.09925055
36,-117.9545909,34.79578113
37,-118.2022445,33.79352987
38,-118.2963215,33.76247972
39,-118.2837798,33.7410279
40,-118.3834122,34.18849188
41,-118.311582,34.06714665
42,-118.1257643,33.7485082
43,-118.3683614,33.7751417
44,-118.3131837,33.76167124
45,-118.4939448,34.27973796
46,-118.4534107,34.06727405
47,-118.3022262,34.05956071
48,-118.3084871,33.73306185
49,-118.4605367,34.18386373
50,-118.3919496,34.23214109
51,-118.3800927,34.07295967
52,-117.960117,34.70654812
53,-118.2811045,34.06276285
54,-118.0369951,33.9792515
55,-118.3159752,33.78476768
56,-118.5365198,34.38500633
57,-118.5274631,34.24382694
58,-118.24555,33.98022223
59,-118.2214785,34.62276325
60,-118.4815019,34.0545498
61,-118.2066494,34.68799526
62,-118.6012202,34.22696233
63,-118.3115783,34.06351146
64,-118.2101059,34.66043413
65,-118.4758577,34.421543
66,-118.0841867,34.7359272
67,-118.4746271,34.27799812
68,-118.2774651,34.00744467
69,-118.4426278,34.05648316
70,-118.8181482,34.14418149
71,-118.0740325,33.90886623
72,-118.434157,34.06024091
73,-118.5148271,34.26844307
74,-118.4274642,34.43560829
75,-118.4399709,34.42214803
76,-118.2608661,34.00369354
77,-118.2346356,34.76319951
78,-118.3492164,33.84583389
79,-118.3644427,33.96929793
80,-118.2940727,34.05612798
81,-118.5022862,34.02065439
82,-118.3797435,34.05668974
83,-118.2432565,33.99924694
84,-118.5317299,34.22473427
85,-118.2529675,34.0564422
86,-118.6516613,34.2382356
87,-118.5128425,34.25395101
88,-118.4493666,34.22396297
89,-118.3212808,34.10841058
90,-118.2752977,33.97283702
91,-118.4396296,34.28602845
92,-118.2188457,34.12131235
93,-118.4795931,34.03932072
94,-118.2109036,33.89236231
95,-118.0220589,34.0905475
96,-118.0599559,34.07869538
97,-118.1407538,34.06531671
98,-118.2898931,33.79412799
99,-118.4800027,34.19572448
100,-118.4411825,34.06190011
101,-118.102517,34.13921835
102,-118.4443506,34.19029597
103,-118.5278263,34.18347602
104,-118.2923015,34.03065677
105,-118.2773062,33.97852908
106,-118.1195565,33.89314156
107,-118.5804032,34.22440845
108,-118.5226459,34.23749136
109,-118.5383656,34.17672313
110,-118.4201982,34.0475522
111,-118.4654157,34.25365183
112,-118.4558346,34.2930983
113,-118.4599079,34.20834163
114,-118.6017021,34.2119148
115,-118.4531264,34.20478239
116,-118.4697535,34.20840047
117,-118.4786856,34.21082274
118,-118.4443624,34.19756496
119,-118.39241,33.84712577
120,-118.288505,34.10473676
121,-118.4011694,33.87030927
122,-118.285096,33.72808122
123,-118.1888321,33.89277513
124,-118.5912546,34.2535732
125,-118.5246447,34.17569617
126,-118.2981841,33.99742276
127,-118.4443453,34.1835838
128,-118.3044396,33.90896593
129,-118.4588522,34.17654936
130,-118.5626938,34.22722735
131,-118.5721382,34.25367867
132,-118.456577,34.04754469
133,-118.5316957,34.2145918
134,-118.5460083,34.29431352
135,-118.5753847,34.21195341
136,-118.0992807,34.05064729
137,-118.24559,34.05577403
138,-118.1264605,34.02664836
139,-118.5273253,34.19744328
140,-118.4038398,34.04208387
141,-118.3490691,34.02775627
142,-118.2502423,33.93237597
143,-118.4844202,34.43062799
144,-118.5257774,34.03839953
145,-118.4441612,34.03871442
146,-118.1950219,33.8080255
147,-118.2193045,33.92470827
148,-118.2930746,33.74831267
149,-117.8138378,34.01139438
150,-118.1870723,33.84994587
151,-118.2961605,34.10358287
152,-118.1886964,33.77896854
153,-118.2539531,33.88103299
154,-118.2975664,33.79037322
155,-118.4530799,34.19751551
156,-118.3362146,33.96587379
157,-118.1269528,34.13845049
158,-118.2340095,33.95225759
159,-118.5499502,34.22606311
160,-117.8999769,34.06977027
161,-118.3003773,33.9201775
162,-118.3338134,33.78635791
163,-118.2956244,33.73445413
164,-118.2858348,33.94024023
165,-118.2945655,33.7301628
166,-118.3038542,33.74656082
167,-118.2534818,34.010412
168,-118.227868,34.69673664
169,-118.3141692,33.74177315
170,-118.2549078,33.7780161
171,-118.5375831,34.16969548
172,-118.316617,33.803864
173,-118.2795527,33.79466187
174,-118.3035315,33.7873712
175,-118.3174545,33.92343797
176,-118.3068568,34.07986908
177,-118.2629318,33.96605323
178,-118.2827213,34.044384
179,-118.3844981,34.02546552
180,-118.2354293,34.10675958
181,-118.6013402,34.17448473
182,-118.300582,33.71562547
183,-118.2439607,34.0096171
184,-118.1228305,33.75540976
185,-118.1704604,33.78586711
186,-118.3012744,33.75458853
187,-118.3423056,34.04279074
188,-118.4376438,34.13798769
189,-118.3275531,34.04432548
190,-118.3206759,34.04356315
191,-118.2316884,34.10012723
192,-118.2719463,34.06953161
193,-118.125176,33.79214336
194,-118.1434676,33.78578452
195,-118.329714,34.10335785
196,-118.3043149,33.7926172
197,-118.1741618,33.77897561
198,-118.2690648,34.0034919
199,-118.3286609,33.98178765
200,-118.2959084,34.18658488
201,-118.1710431,33.76544566
202,-118.1787306,33.77223905
203,-118.3835614,34.19456367
204,-118.4031746,34.02495925
205,-118.1785058,33.77897404
206,-118.3132363,33.79449577
207,-118.2684059,33.94694504
208,-118.1952012,33.77231573
209,-118.3045922,34.19220521
210,-118.1621912,33.7844124
211,-118.1937148,33.77896612
212,-118.401808,33.89157168
213,-118.267011,33.77294338
214,-118.4505049,34.2453913
215,-117.9093407,34.0241797
216,-118.3712043,33.80680078
217,-118.514231,34.21472632
218,-117.8483535,33.97794003
219,-118.2448177,34.06120271
220,-118.2491937,34.1351284
221,-118.3820779,34.06842309
222,-118.2597457,34.13161811
223,-118.2978735,34.00172425
224,-118.1491647,33.76249814
225,-118.158959,33.79860755
226,-118.3853116,33.76304805
227,-118.6038572,34.18734122
228,-118.3493201,33.86619696
229,-118.1757079,33.79329111
230,-118.2477262,34.04755004
231,-118.1964734,33.79349067
232,-118.2383684,34.2281904
233,-118.6016952,34.21763402
234,-118.2365695,33.89223304
235,-118.3868772,33.77357212
236,-118.3545295,34.04896579
237,-118.118648,33.77843583
238,-118.4473995,34.01007796
239,-118.1860672,34.02973642
240,-118.1906161,33.90083707
241,-118.5440837,34.18461679
242,-118.4413453,34.02596527
243,-118.3811477,34.08129872
244,-118.4420037,34.03139161
245,-118.1951903,33.97275372
246,-118.5952099,34.20462842
247,-118.2097713,33.97842027
248,-118.4651573,34.1682378
249,-118.3394514,34.19465467
250,-118.2473422,34.13760477
251,-118.5056231,34.21462458
252,-118.4556969,34.26871765
253,-118.164632,33.77913771
254,-118.1623973,33.78813019
255,-118.1471333,33.79470404
256,-118.1378391,33.79134326
257,-118.2779828,34.06970904
258,-118.5162458,34.4441227
259,-118.0672703,34.56184931
260,-118.1047576,34.56176161
261,-118.1745638,34.66760247
262,-118.0993369,34.7042504
263,-118.2242082,33.95605942
264,-118.1924401,34.66748618
265,-118.1746568,34.68214985
266,-118.4777891,34.19026623
267,-118.3049408,34.09658404
268,-118.1080444,34.68224856
269,-118.5128746,34.37366159
270,-118.1439558,33.9520413
271,-118.2469969,34.01852554
272,-118.585633,34.20167383
273,-118.2957566,34.11132249
274,-118.1571355,34.71128717
275,-118.1569319,34.69668103
276,-118.1832421,34.65304194
277,-118.0384571,34.5726994
278,-118.2275058,34.66022155
279,-118.123109,34.6823348
280,-118.1256195,34.58349074
281,-118.4524491,34.03409125
282,-118.1254252,34.57614496
283,-118.1210674,34.71144532
284,-118.125985,34.07644984
285,-118.322075,33.93456273
286,-118.4700895,34.24267255
287,-118.1878597,34.10930589
288,-118.1973376,34.12918042
289,-118.1997508,34.07000518
290,-118.2766164,34.06009486
291,-118.4355767,34.18355335
292,-118.0806975,34.57648028
293,-118.2630441,33.96932957
294,-118.1595642,33.85057874
295,-118.2869322,34.17524785
296,-118.201168,34.03389049
297,-118.462189,34.23920751
298,-118.203295,34.08128367
299,-118.1708472,34.01989101
300,-118.3169573,34.08651262
301,-118.0831891,34.62943863
302,-118.5993302,34.19739168
303,-118.2050284,33.95428128
304,-118.571342,34.19630349
305,-118.2530841,34.05270704
306,-118.35476,34.02993905
307,-118.2050757,34.04361949
308,-118.1057567,34.66353235
309,-118.4722529,34.03233708
310,-118.1813948,33.92170815
311,-117.9679168,34.01140148
312,-118.2097407,34.12972339
313,-117.9121142,34.09231227
314,-118.0943806,33.95992825
315,-118.1567668,33.78077873
316,-118.1748108,34.69664242
317,-118.0679524,34.67888728
318,-118.059668,34.06879887
319,-118.4736748,34.30444264
320,-118.5938719,34.22617287
321,-118.3482459,33.88154988
322,-118.4754271,34.03500948
323,-118.4904212,34.02815673
324,-118.2716976,33.93649411
325,-118.3209557,33.89866904
326,-118.1967703,33.88516451
327,-118.4840962,34.02276878
328,-118.4072882,33.88108323
329,-118.3481442,33.89098039
330,-118.098744,34.06910978
331,-118.4618228,34.19749259
332,-118.3807072,34.09029169
333,-118.2892234,34.07267939
334,-117.9535405,34.06420737
335,-118.1507077,34.06549182
336,-118.4628301,34.15367985
337,-118.0059737,34.09490658
